id,source,cueL1_word,cueL1_lang,cueL2_word,cueL2_lang,n_rows,n_cols,row_words,col_words
regret_de2_bereuen,translation_parallel,regret,en,bereuen,de,21,11,regret; sorry; sad; sorrow; remorse; sadness; past; shame; bad; apology; guilt; apologize; memory; rue; time; wish; loss; mistake; pain; anguish; ashamed,bereuen; Fehler; Schuld; Entschuldigung; Reue; entschuldigen; traurig; Vergangenheit; Buße; Tat; schlechtes Gewissen
relax_cmn1_放松,translation_parallel,relax,en,放松,zh,21,14,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,放松; 睡觉; 轻松; 心情; 休息; 紧张; 音乐; 愉快; 咖啡; 愉悦; 按摩; 散步; 深呼吸; 自在
relax_nl1_ontspannen,translation_parallel,relax,en,ontspannen,nl,21,21,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,ontspannen; relax; genieten; rust; sauna; zetel; lezen; boek; vrije tijd; muziek; slapen; vakantie; zon; rustig; massage; lui; vrienden; wandelen; warm; zalig; gelukkig
relax_nl2_relax,translation_parallel,relax,en,relax,nl,21,21,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,relax; zetel; ontspannen; rust; vakantie; sauna; rustig; ontspanning; slapen; kalm; bad; baby; bed; geen stress; muziek; stilte; tv; zalig; genieten; kalmte; lezen
relax_nl3_relaxen,translation_parallel,relax,en,relaxen,nl,21,21,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,relaxen; ontspannen; rusten; sauna; vakantie; zetel; rust; slapen; genieten; chillen; muziek; zon; bad; lezen; zalig; liggen; luieren; massage; vrije tijd; bed; boek
relax_spa1_relajarse,translation_parallel,relax,en,relajarse,es,21,16,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,relajarse; descansar; paz; calma; meditar; respirar; descanso; playa; relax; spa; tranquilidad; aflojar; calmarse; disfrutar; masaje; vacaciones
relax_de1_entspannen,translation_parallel,relax,en,entspannen,de,21,15,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,entspannen; Ruhe; Massage; lesen; schlafen; Yoga; relaxen; Chillen; Erholung; Wellness; liegen; ruhe; Couch; Musik; Relaxen
relax_de2_relaxen,translation_parallel,relax,en,relaxen,de,21,12,relax; sleep; chill; rest; calm; bed; couch; enjoy; beach; breathe; Frankie; do; lie down; read; massage; stress; sun; chair; comfortable; cool; ease,relaxen; entspannen; Chillen; ausruhen; Sofa; Couch; Ruhe; erholen; Liegestuhl; gemütlich; liegen; Anglizismus
relief_cmn1_缓解,translation_parallel,relief,en,缓解,zh,21,14,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,缓解; 疼痛; 压力; 舒缓; 情绪; 缓和; 放松; 焦虑; 疲劳; 关系; 心情; 痛苦; 减轻; 矛盾
relief_cmn2_解脱,translation_parallel,relief,en,解脱,zh,21,12,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,解脱; 死亡; 自由; 自杀; 放松; 束缚; 解放; 结束; 张惠妹; 放弃; 去世; 放假
relief_cmn3_宽慰,translation_parallel,relief,en,宽慰,zh,21,12,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,宽慰; 安慰; 抚慰; 温暖; 安抚; 慰藉; 欣慰; 伤心; 宽容; 宽恕; 放心; 放松
relief_cmn4_浮雕,translation_parallel,relief,en,浮雕,zh,21,10,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,浮雕; 雕塑; 艺术; 雕刻; 石头; 雕像; 大理石; 人物; 沙雕; 壁画
relief_nl1_opluchting,translation_parallel,relief,en,opluchting,nl,21,21,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,opluchting; zucht; blij; oef; gelukkig; eindelijk; vrij; adem; tevreden; blijdschap; ontspanning; verlossing; bevrijding; gevoel; last; rust; verlichting; fijn; gerust; geruststelling; lucht
relief_nl2_verlichting,translation_parallel,relief,en,verlichting,nl,21,21,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,verlichting; lamp; licht; electriciteit; zon; gezellig; helder; sfeer; donker; energie; geschiedenis; kaars; klaar; opluchting; straat; tl; zien; gloeilamp; kerstmis; luster; periode
relief_spa1_alivio,translation_parallel,relief,en,alivio,es,21,10,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,alivio; tranquilidad; paz; dolor; descanso; calma; relajación; respiro; suspiro; descompresión
relief_de1_erleichterung,translation_parallel,relief,en,Erleichterung,de,21,13,relief; pain; sigh; relax; stress; aid; help; ease; calm; disaster; release; end; phew; aspirin; bathroom; breathe; happy; headache; massage; medicine; pitcher,Erleichterung; Freude; froh; Entspannung; Last; Toilette; frei; Ausatmen; Erlösung; Ende; Entlastung; Frei; Freiheit
religion_cmn1_宗教,translation_parallel,religion,en,宗教,zh,20,9,religion; God; church; faith; Christianity; belief; cross; Jesus; atheism; war; Christian; fear; Bible; worship; catholic; spirituality; stupid; bad; Christ; Judaism,宗教; 信仰; 佛教; 基督教; 基督; 道教; 伊斯兰; 伊斯兰教; 耶稣
religion_nl1_religie,translation_parallel,religion,en,religie,nl,20,15,religion; God; church; faith; Christianity; belief; cross; Jesus; atheism; war; Christian; fear; Bible; worship; catholic; spirituality; stupid; bad; Christ; Judaism,religie; kerk; godsdienst; geloof; katholiek; islam; oorlog; god; pastoor; christendom; paus; priester; bidden; moslim; gelovig
religion_spa1_religión,translation_parallel,religion,en,religión,es,20,13,religion; God; church; faith; Christianity; belief; cross; Jesus; atheism; war; Christian; fear; Bible; worship; catholic; spirituality; stupid; bad; Christ; Judaism,religión; iglesia; dios; fe; creencia; católica; cura; mentira; culto; ateo; dogma; Jesús; monja
religion_de1_religion,translation_parallel,religion,en,Religion,de,20,10,religion; God; church; faith; Christianity; belief; cross; Jesus; atheism; war; Christian; fear; Bible; worship; catholic; spirituality; stupid; bad; Christ; Judaism,Religion; Kirche; Gott; Glaube; Islam; Christentum; Krieg; Jesus; katholisch; Christen
reputation_cmn1_名声,translation_parallel,reputation,en,名声,zh,21,14,reputation; good; bad; honor; history; character; name; opinion; career; fame; known for; respect; standing; ego; honesty; important; impression; integrity; personality; popular; pride,名声; 名誉; 声望; 名气; 在外; 好; 狼藉; 声誉; 明星; reputation; 不好; 传播; 名人; 名声大噪
reputation_cmn2_名誉,translation_parallel,reputation,en,名誉,zh,21,9,reputation; good; bad; honor; history; character; name; opinion; career; fame; known for; respect; standing; ego; honesty; important; impression; integrity; personality; popular; pride,名誉; 名声; 教授; 名人; 荣耀; 校长; 金钱; 名字; 声望
reputation_nl1_reputatie,translation_parallel,reputation,en,reputatie,nl,21,21,reputation; good; bad; honor; history; character; name; opinion; career; fame; known for; respect; standing; ego; honesty; important; impression; integrity; personality; popular; pride,reputatie; naam; goed; eer; slecht; imago; faam; bekendheid; beeld; aanzien; bekend; positief; roem; werk; belangrijk; hooghouden; roddel; beroemd; berucht; gekend; negatief
reputation_spa1_reputación,translation_parallel,reputation,en,reputación,es,21,15,reputation; good; bad; honor; history; character; name; opinion; career; fame; known for; respect; standing; ego; honesty; important; impression; integrity; personality; popular; pride,reputación; imagen; buena; mala; fama; honor; opinión; trayectoria; carrera; historia; moral; persona; prestigio; sociedad; valor
result_cmn1_结果,translation_parallel,result,en,结果,zh,20,17,result; end; outcome; test; answer; product; conclusion; consequence; exam; final; goal; good; experiment; finding; finish; score; study; accomplished; election; grade,结果; 开花; 过程; 实验; 最后; 结束; 最终; 结局; 不好; 原因; 满意; 丰收; 后果; 失败; 完成; 开始; 成功
result_nl1_resultaat,translation_parallel,result,en,resultaat,nl,20,21,result; end; outcome; test; answer; product; conclusion; consequence; exam; final; goal; good; experiment; finding; finish; score; study; accomplished; election; grade,resultaat; uitkomst; goed; examen; einde; punten; gevolg; uitslag; som; test; onderzoek; rapport; slecht; werk; cijfers; doel; oplossing; positief; winst; inspanning; produkt
result_spa1_resultado,translation_parallel,result,en,resultado,es,20,13,result; end; outcome; test; answer; product; conclusion; consequence; exam; final; goal; good; experiment; finding; finish; score; study; accomplished; election; grade,resultado; final; fin; conclusión; examen; logro; consecuencia; prueba; suma; igual; matemática; positivo; producto
result_de1_resultat,translation_parallel,result,en,Resultat,de,20,9,result; end; outcome; test; answer; product; conclusion; consequence; exam; final; goal; good; experiment; finding; finish; score; study; accomplished; election; grade,Resultat; Ergebnis; Prüfung; Test; Ziel; Lösung; Mathematik; Note; Zensur
result_de2_ergebnis,translation_parallel,result,en,Ergebnis,de,20,16,result; end; outcome; test; answer; product; conclusion; consequence; exam; final; goal; good; experiment; finding; finish; score; study; accomplished; election; grade,Ergebnis; Resultat; Lösung; Ende; Ziel; Summe; Test; gut; Fußball; Leistung; Mathematik; Note; falsch; richtig; Arbeit; Aufgabe
river_cmn1_河流,translation_parallel,river,en,河流,zh,21,10,river; water; flow; stream; lake; creek; bank; boat; fish; meander; Mississippi; blue; current; ocean; Phoenix; rocks; runs; song; wet; Amazon; bed,河流; 水; 山川; 小溪; 长江; 黄河; 海洋; 湖泊; 蜿蜒; 鱼
river_cmn2_河,translation_parallel,river,en,河,zh,21,11,river; water; flow; stream; lake; creek; bank; boat; fish; meander; Mississippi; blue; current; ocean; Phoenix; rocks; runs; song; wet; Amazon; bed,河; 水; 海; 黄河; 河流; 河水; 鱼; 江; 小溪; 山; 川
river_nl1_rivier,translation_parallel,river,en,rivier,nl,21,18,river; water; flow; stream; lake; creek; bank; boat; fish; meander; Mississippi; blue; current; ocean; Phoenix; rocks; runs; song; wet; Amazon; bed,rivier; water; stroom; boot; schelde; vissen; stroming; maas; natuur; vis; bedding; beek; kabbelen; leven; varen; zee; kolkend; koud
river_spa1_río,translation_parallel,river,en,río,es,21,15,river; water; flow; stream; lake; creek; bank; boat; fish; meander; Mississippi; blue; current; ocean; Phoenix; rocks; runs; song; wet; Amazon; bed,río; agua; mar; peces; arroyo; cauce; caudal; azul; corriente; plata; afluente; corre; dulce; paz; playa
river_de1_fluss,translation_parallel,river,en,Fluss,de,21,13,river; water; flow; stream; lake; creek; bank; boat; fish; meander; Mississippi; blue; current; ocean; Phoenix; rocks; runs; song; wet; Amazon; bed,Fluss; Wasser; Strom; Bach; Ufer; fließen; Rhein; Bewegung; Meer; See; Brücke; Donau; Elbe
road_cmn1_道路,translation_parallel,road,en,道路,zh,21,13,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,道路; 曲折; 车; 马路; 柏油; 汽车; 笔直; 行人; 风景; 人; 修路; 坎坷; 平坦
road_cmn2_马路,translation_parallel,road,en,马路,zh,21,12,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,马路; 斑马线; 红绿灯; 汽车; 柏油; 车; 车辆; 交通; 杀手; 行人; 人行道; 十字路口
road_cmn3_路,translation_parallel,road,en,路,zh,21,13,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,路; 马路; 走; 路灯; 车; 道路; 鲁迅; 走路; 路牌; 长; 交通; 桥; 灯
road_nl1_weg,translation_parallel,road,en,weg,nl,21,21,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,weg; auto; straat; baan; verdwenen; asfalt; pad; kwijt; autos; route; verkeer; zand; aarde; bomen; file; rijden; voorbij; foetsie; grijs; huis; lang
road_spa1_carretera,translation_parallel,road,en,carretera,es,21,13,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,carretera; ruta; auto; camino; viaje; calle; autopista; vía; destino; larga; paseo; velocidad; avenida
road_spa2_camino,translation_parallel,road,en,camino,es,21,17,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,camino; ruta; sendero; largo; tierra; vida; calle; destino; árboles; senda; trayecto; andar; caminante; lugar; paseo; piedra; viaje
road_spa3_ruta,translation_parallel,road,en,ruta,es,21,13,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,ruta; camino; viaje; auto; calle; vía; carretera; vacaciones; asfalto; autopista; kilómetros; dirección; larga
road_de2_straße,translation_parallel,road,en,Straße,de,21,15,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,Straße; Weg; Auto; Autos; Haus; Asphalt; Adresse; Verkehr; Ampel; Hausnummer; Allee; Autobahn; Gasse; Nummer; Stadt
road_de3_strecke,translation_parallel,road,en,Strecke,de,21,13,road; street; path; highway; car; travel; trip; long; way; avenue; winding; drive; pavement; rage; journey; kill; lines; works; lane; traffic; home,Strecke; Weg; Straße; Distanz; Auto; Kilometer; Länge; Autobahn; weg; Laufen; Route; Abstand; Entfernung
rocket_cmn1_火箭,translation_parallel,rocket,en,火箭,zh,21,14,rocket; space; ship; science; fuel; fire; moon; launch; NASA; man; scientist; astronaut; fast; missile; power; blast; Houston; pocket; salad; shuttle; explosion,火箭; 发射; 太空; 升空; 点火; 上天; 升天; 火焰; 火箭队; 起飞; 卫星; 回收; 天空; 姚明
rocket_nl1_raket,translation_parallel,rocket,en,raket,nl,21,21,rocket; space; ship; science; fuel; fire; moon; launch; NASA; man; scientist; astronaut; fast; missile; power; blast; Houston; pocket; salad; shuttle; explosion,raket; maan; ruimte; tennis; astronaut; vuur; kuifje; snel; heelal; ster; amerika; bush; lucht; mars; oorlog; rook; slaan; snelheid; sport; ace; badminton
