ID_x	ENG 1	ENG 2	PoS_x	CMN 1	CMN 2	SPA 1	SPA 2	NL 1	NL 2	DE 1	DE 2	CMN	ENG	SPA	scores	NL	DE	ENG 1_Associations	ENG 1_Association_Freqs	ENG 2_Associations	ENG 2_Association_Freqs	CMN 1_Associations	CMN 1_Association_Freqs	CMN 2_Associations	CMN 2_Association_Freqs	DE 1_Associations	DE 1_Association_Freqs	DE 2_Associations	DE 2_Association_Freqs	NL 1_Associations	NL 1_Association_Freqs	NL 2_Associations	NL 2_Association_Freqs	SPA 1_Associations	SPA 1_Association_Freqs	SPA 2_Associations	SPA 2_Association_Freqs
1490	know	comprehend	verbs	知道	理解	saber	comprender	weten	verstaan	wissen	begreifen	3.8181818181818175	3.1538461538461537	2.9	2.7969114219114224	2.0	3.3230769228	knowledge; understand; how; learn; smart; aware; brain; comprehend; mind; think; book; study; question; sure; what; about; certainty; facts; familiar; friend	24; 21; 18; 15; 9; 6; 6; 6; 6; 6; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3	understand; know; get; learn; think; reading; knowledge; explain; grasp; book; comprehension; comprehensive; hear	90; 23; 17; 9; 9; 8; 7; 5; 4; 3; 3; 3; 3	明白; 了解; 不知道; 知识; 清楚; 知乎; 了; 什么; 好; 问题; 不耐烦; 事实	16; 14; 7; 6; 4; 4; 3; 3; 3; 3; 2; 2	明白; 懂得; 沟通; 了解; 阅读理解; 不能; 交流; 体谅; 共情; 包容; 同理心; 善解人意	9; 5; 5; 3; 3; 2; 2; 2; 2; 2; 2; 2	lernen; kennen; Macht; Bildung; lesen; macht; Wissenschaft; denken; Buch; Intelligenz; Uni; glauben; können	19; 10; 9; 5; 5; 5; 4; 4; 3; 3; 3; 3; 3	verstehen; erfassen; lernen; erkennen; anfassen; kapieren; Intelligenz; wissen; Verstehen	45; 13; 11; 9; 8; 6; 3; 3; 2	kennis; slim; kennen; leren; wetenschap; denken; verstand; begrijpen; school; studeren; boeken; onthouden; geheugen; iq; kunnen; quiz; studie; vergeten	51; 27; 26; 13; 12; 10; 9; 8; 6; 6; 4; 4; 3; 3; 3; 3; 3; 3	begrijpen; horen; taal; duidelijk; luisteren; kennen; snappen; luid; roepen; slim; doof; les; spreken; weten; andere taal; bevel; doen	86; 39; 17; 14; 8; 6; 5; 4; 4; 4; 3; 3; 3; 3; 2; 2; 2	conocimiento; conocer; aprender; estudiar; inteligencia; sabiduría; entender; aprendizaje; estudio; libros; cultura	23; 22; 9; 7; 7; 6; 5; 4; 4; 4; 3	entender; saber; aprender; escuchar; empatía; razonar; asimilar; aplicar; apoyar	50; 11; 9; 9; 7; 7; 5; 2; 2
1543	join	marry	verbs	加入	结婚	unirse	casarse	aansluiten	trouwen	vereinigen	heiraten	0.2727272727272727	2.923076923076923	2.4	1.5246503496503496	1.51612903225806	4.0615384614	club; together; group; in; participate; up; connect; unite; wed; attach; belong; glue; joint; marry; meet; add; combine; engage; enlist; hands	21; 18; 16; 10; 10; 9; 8; 7; 7; 6; 5; 5; 5; 5; 5; 4; 4; 4; 4; 4	wed; wedding; me; husband; wife; join; couple; love; happy; ceremony; marriage; bride; ring; dress; man; merry; together; church; divorce; family	28; 25; 15; 10; 10; 9; 8; 8; 7; 6; 6; 5; 5; 4; 4; 4; 4; 3; 3; 3	组织; 参加; 社团; 团队; 参与; 退出; 党; 组队; 队伍; 公司	18; 7; 7; 6; 5; 4; 3; 3; 3; 2	婚礼; 戒指; 离婚; 夫妻; 婚姻; 幸福; 坟墓; 婚纱; 家庭; 生子; 结婚证; 孩子; 家	9; 6; 6; 5; 4; 4; 3; 3; 3; 3; 3; 2; 2	zusammen; Sex; Deutschland; Verein; zusammenführen; zusammenkommen; Einheit; Frieden; Gemeinschaft	12; 9; 6; 4; 4; 4; 3; 3; 3	Liebe; Hochzeit; Ehe; Kirche; Standesamt; Kinder; Paar; weiß; Fest; Ringe; Versprechen; Braut	14; 10; 9; 5; 5; 4; 4; 4; 3; 3; 3; 2	rij; vereniging; kabel; groep; lid; volgen; electriciteit; verbinden; connecteren; internet; verbinding; computer; file; tv; dichten; opvolgen; trein; elektriciteit; geheel; mensen	21; 11; 10; 8; 8; 8; 7; 7; 6; 6; 6; 5; 5; 5; 4; 4; 4; 3; 3; 3	feest; kerk; ring; wit; man; kleed; liefde; vrouw; jurk; trouwkleed; geluk; huwelijk; partner; trouwjurk; bruid; bruidegom; bruidskleed; kinderen; samen	33; 30; 29; 19; 15; 14; 13; 10; 7; 6; 5; 5; 5; 5; 4; 4; 4; 4; 4	juntarse; juntos; amor; casarse; familia; grupo; agruparse; aliarse; amigos; juntar; pareja; acercarse; adherirse; amistad	21; 8; 6; 4; 4; 4; 3; 3; 3; 3; 3; 2; 2; 2	matrimonio; amor; compromiso; pareja; unión; esposo; fiesta; boda; familia; unirse; anillo; marido; novios; vestido	13; 11; 10; 8; 8; 5; 5; 4; 4; 4; 3; 3; 3; 3
1545	create	build	verbs	创建	建立	crear	construir	creëren	bouwen	erschaffen	bauen	4.636363636363637	3.692307692307693	4.0	3.828904428904429	5.58620689655172	4.1538461538	make; art; build; creation; design; imagine; God; invent; life; new; write; develop; do; drawing; fun; imagination; craft; destroy; innovate; start	46; 21; 14; 8; 8; 8; 7; 7; 6; 6; 6; 4; 4; 4; 4; 4; 3; 3; 3; 3	construct; house; building; create; make; erect; construction; blocks; brick; up; destroy; architect; body; carpenter; compile; hammer; structure; wall; a dream	36; 36; 14; 13; 13; 11; 10; 8; 8; 6; 5; 3; 3; 3; 3; 3; 3; 3; 2	公司; 文档; 文件; 文件夹; 建立; 创立; 社会; 世界; 创始; 创新; 创造	8; 7; 6; 6; 5; 4; 3; 2; 2; 2; 2	国家; 建筑; 关系; 制度; 公司; 友谊; 建设; 成立; 房子; 政权; 组织; 信任	12; 7; 5; 5; 4; 4; 4; 3; 3; 3; 3; 2	kreieren; bauen; Gott; Kunst; kreativ; machen; Mensch; Leben; Geburt; Kreativität; Welt	16; 11; 10; 7; 7; 6; 5; 4; 3; 3; 3	Haus; Lego; Baustelle; Steine; Turm; Handwerker; erschaffen; Arbeit; Bauarbeiter; Errichten; Häuser; Joint	42; 8; 6; 4; 4; 3; 3; 2; 2; 2; 2; 2	maken; scheppen; kunst; ontwerpen; nieuw; creatief; uitvinden; ontstaan; iets ontwikkelen; creatie; artistiek; doen; fantasie; kunstenaar; begin; creativiteit; denken; design	57; 35; 23; 22; 8; 7; 7; 6; 5; 4; 3; 3; 3; 3; 2; 2; 2; 2	huis; steen; baksteen; bob; lego; cement; kraan; metser; gebouw; relatie; werf; bakstenen; beton; dak; geld; toekomst; werk; afbreken; bouwvakkers	83; 29; 13; 8; 8; 7; 6; 6; 5; 5; 5; 4; 4; 4; 4; 4; 4; 3; 3	hacer; inventar; arte; imaginar; producir; construir; diseñar; generar; pensar; creatividad; dios; imaginación; cosa	22; 18; 14; 9; 5; 4; 4; 4; 4; 3; 3; 3; 2	casa; armar; crear; hacer; edificar; ladrillo; edificio; obrero; albañil; arquitecto; elaborar	18; 14; 14; 11; 10; 7; 5; 4; 3; 3; 3
1552	take	steal	verbs	拿	偷	tomar	robar	nemen	stelen	nehmen	stehlen	1.0	2.076923076923077	1.0	1.602622377622378	3.0	2.5846153848	give; steal; grab; away; accept; mine; out; receive; bring; carry; hold; me; over; acquire; borrow; remove; seize; took; that; time	42; 30; 15; 14; 7; 5; 5; 5; 4; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3	thief; take; rob; theft; money; robber; away; steel; borrow; burglar; crime; criminal; robbery; thieve; bad; bargain; beg; shoplift	39; 35; 22; 15; 8; 8; 6; 5; 4; 4; 4; 4; 4; 4; 3; 3; 3; 3	东西; 手; 取; 拿破仑; 给; 偷; 动作; 放; 大拿; 推拿; 衣服; 鲁迅; 举	11; 11; 9; 6; 5; 4; 4; 4; 3; 3; 3; 3; 2	小偷; 抢; 贼; 东西; 盗; 窃; 盗窃; 钱; 手机; 偷偷摸摸; 偷窃	20; 11; 7; 6; 6; 6; 5; 5; 4; 3; 3	geben; greifen; stehlen; ergreifen; bekommen; erhalten; klauen; Hand; benutzen; haben	32; 9; 8; 6; 5; 5; 4; 3; 3; 3	Dieb; klauen; Diebstahl; Verbrechen; schlecht; Gefängnis; Geld; Polizei; Straftat; Unrecht; böse	29; 23; 9; 4; 4; 3; 3; 3; 3; 3; 3	pakken; geven; krijgen; stelen; grijpen; hand; eten; mijn; toeëigenen; bezitten; diefstal; geld; hebben; houden; oprapen; tijd; aannemen; aanvaarden	51; 39; 18; 13; 11; 6; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3; 2; 2	dief; pikken; politie; geld; gevangenis; slecht; wegnemen; diefstal; straf; auto; fout; jatten; oneerlijk; bedriegen; inbraak; misdaad; ontvreemden; pakken; winkel; armoede	64; 17; 17; 11; 8; 7; 7; 6; 6; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 2	beber; agarrar; alcohol; agua; bebida; sed; vino; asir; cerveza; decisiones; botella; Coca Cola	31; 19; 14; 13; 10; 9; 6; 5; 5; 5; 3; 3	hurtar; quitar; ladrón; delito; sacar; afanar; sustraer; mal; malo; chorro; delinquir	16; 10; 9; 8; 8; 7; 6; 5; 5; 4; 3
1571	carry	bring	verbs	携带	带来	llevar	traer	dragen	brengen	tragen	bringen	3.0	2.0	0.7	2.36439393939394	1.62068965517241	1.7538461538	on; bag; tote; lift; hold; heavy; bring; load; lug; haul; burden; over; all; baby; bear; cash and; help; luggage; move; take with	32; 20; 20; 16; 13; 9; 8; 8; 8; 7; 6; 6; 5; 5; 4; 3; 3; 3; 3; 3	carry; take; brought; give; food; gift; it; fetch; present; tote; accompany; along; basket; come; deliver; me; share; contribute; gather; ring	38; 34; 17; 8; 7; 7; 7; 5; 5; 5; 4; 4; 4; 4; 4; 4; 4; 3; 3; 3	病毒; 物品; 手机; 包; 宠物; 贵重物品; 随身; 便携; 危险品; 毒品; 背包; 儿童	11; 7; 6; 5; 5; 5; 5; 4; 3; 3; 3; 2	希望; 带走; 快乐; 幸福; 好运; 带去; 拿走; 礼物; 好消息	10; 10; 8; 7; 6; 4; 4; 4; 3	schwer; Last; heben; Tasche; Kleidung; schleppen; Baby; Verantwortung; Gewicht; Kind; Einkauf; bringen	19; 13; 13; 9; 8; 8; 5; 5; 4; 4; 3; 3	holen; geben; tragen; Geschenk; übergeben; transportieren; nehmen; Blumen; Bote; Bringschuld; Essen; Hund	19; 12; 9; 6; 5; 4; 3; 2; 2; 2; 2; 2	zwaar; kind; last; baby; kleren; tas; boodschappen; gewicht; kleding; rugzak; kledij; tillen; zak; helpen; oppakken; sleuren; zwangerschap; armen; handen; heffen	25; 18; 18; 13; 11; 11; 10; 9; 9; 8; 6; 5; 5; 4; 4; 4; 4; 3; 3; 3	geven; dragen; krijgen; halen; komen; auto; boodschap; leveren; post; afgeven; afleveren; bezorgen; postbode; cadeau; eten; gaan; helpen; nieuws; ontvangen; rijden	36; 16; 12; 11; 8; 7; 6; 6; 6; 5; 5; 5; 5; 4; 4; 4; 4; 4; 4; 4	traer; cargar; trasladar; alcanzar; mover; transportar; acarrear; bolsa; ir; portar; agarrar; algo; auto; acercar	21; 13; 9; 7; 7; 6; 4; 4; 4; 4; 3; 3; 3; 2	llevar; alcanzar; acercar; agarrar; acarrear; venir; dar; algo; atrae	33; 10; 7; 7; 5; 4; 3; 2; 2
1580	know	believe	verbs	知道	相信	saber	creer	weten	geloven	wissen	glauben	0.9090909090909092	2.0	0.9	1.2636363636363634	1.6551724137931	1.7999999999999998	knowledge; understand; how; learn; smart; aware; brain; comprehend; mind; think; book; study; question; sure; what; about; certainty; facts; familiar; friend	24; 21; 18; 15; 9; 6; 6; 6; 6; 6; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3	faith; trust; God; think; I; religion; in; hope; truth; know; true; understand; feel; accept; assume; belief; creed; myth	38; 18; 17; 17; 13; 13; 8; 7; 7; 6; 6; 6; 5; 4; 3; 3; 3; 3	明白; 了解; 不知道; 知识; 清楚; 知乎; 了; 什么; 好; 问题; 不耐烦; 事实	16; 14; 7; 6; 4; 4; 3; 3; 3; 3; 2; 2	信任; 自己; 未来; 信赖; 人; 你; 信仰; 信念; 家人; 我	18; 11; 6; 4; 3; 3; 3; 3; 3; 3	lernen; kennen; Macht; Bildung; lesen; macht; Wissenschaft; denken; Buch; Intelligenz; Uni; glauben; können	19; 10; 9; 5; 5; 5; 4; 4; 3; 3; 3; 3; 3	Gott; Kirche; Religion; denken; wissen; Hoffnung; meinen; Vertrauen; annehmen; vermuten	24; 13; 13; 11; 8; 6; 6; 4; 4; 4	kennis; slim; kennen; leren; wetenschap; denken; verstand; begrijpen; school; studeren; boeken; onthouden; geheugen; iq; kunnen; quiz; studie; vergeten	51; 27; 26; 13; 12; 10; 9; 8; 6; 6; 4; 4; 3; 3; 3; 3; 3; 3	god; kerk; godsdienst; vertrouwen; bidden; religie; hoop; overtuiging; waarheid; katholiek; priester; bijbel; jezus; naïef; pastoor; paus; aannemen; atheist; denken; geen bewijs	41; 35; 20; 14; 9; 9; 5; 5; 5; 4; 4; 3; 3; 3; 3; 3; 2; 2; 2; 2	conocimiento; conocer; aprender; estudiar; inteligencia; sabiduría; entender; aprendizaje; estudio; libros; cultura	23; 22; 9; 7; 7; 6; 5; 4; 4; 4; 3	fe; confiar; religión; confianza; dios; pensar; creencia; amor; ver; verdad	24; 13; 11; 9; 6; 5; 4; 3; 3; 3
1622	save	protect	verbs	救	保护	salvar	proteger	sparen	beschermen	retten	beschützen	2.4545454545454546	2.8461538461538463	2.7	2.203846153846154	1.75862068965517	3.0	money; keep; rescue; life; time; protect; store; bank; spend; file; thrift; computer; coupon; hold; earn; energy; help; hoard; preserve; redeem	33; 20; 20; 12; 9; 8; 8; 7; 7; 6; 5; 4; 4; 4; 3; 3; 3; 3; 3; 3	guard; defend; shelter; care; child; shield; save; cover; family; secure; love; safeguard; serve; keep; mother; nurture; safety; cherish; help; hold	22; 16; 15; 13; 13; 13; 9; 8; 6; 6; 5; 5; 5; 4; 4; 4; 4; 3; 3; 3	命; 救命; 救护车; 求救; 人; 救人; 医生; 急救; 溺水	16; 16; 9; 7; 6; 6; 4; 3; 3	环境; 动物; 守护; 弱小; 安全; 自己; 保镖; 家人; 植物; 人; 伞; 军人	9; 7; 6; 6; 4; 4; 3; 3; 3; 2; 2; 2	Hilfe; helfen; Feuerwehr; Leben; Held; Rettungsring; Rettungsschwimmer; Seenot; Ambulanz; Boot; Hund; Krankenwagen; Rega; Rotes Kreuz; Unfall; leben	14; 9; 8; 8; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3; 3	Familie; Kind; Sicherheit; Gefahr; Schutz; behüten; Engel; Kinder; Schild; aufpassen	12; 10; 5; 4; 4; 4; 3; 3; 3; 3	geld; bank; toekomst; spaarboekje; zuinig; beleggen; later; pensioen; verzamelen; huis; kinderen; rekening; boekje; centen; crisis; fortis; beter; kopen; moeilijk; munten	62; 39; 10; 9; 8; 7; 6; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3; 3	kinderen; veilig; politie; verdedigen; gevaar; armen; dieren; moeder; omarmen; ouders; protectie; zorgen; familie; liefde; ridder; schild; afschermen; behoeden; engel	30; 12; 9; 9; 7; 6; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 3; 3; 3	vida; ayudar; rescatar; cuidar; curar; sanar; amar; agua; examen; salva	17; 16; 13; 7; 5; 5; 4; 3; 3; 3	cuidar; amar; defender; cuidado; resguardar; ayudar; casa; familia; querer; abrazar; amor	43; 9; 5; 4; 4; 3; 3; 3; 3; 2; 2
1632	arrive	come	verbs	到达	来	llegar	venir	arriveren	komen	ankommen	kommen	2.8181818181818183	2.3076923076923075	1.9	3.407459207459208	6.0	3.9230769228	come; destination; here; depart; late; leave; enter; airport; get there; time; show up; train; airplane; early; home; now; on time; travel; appear	21; 14; 14; 13; 11; 10; 9; 8; 8; 7; 6; 6; 5; 5; 5; 5; 5; 5; 4	go; here; arrive; home; along; back; sex; now; on; again; enter; hither; over; move; orgasm; visit; approach; attend; closer; ejaculate	37; 30; 23; 14; 7; 7; 7; 6; 6; 5; 5; 5; 5; 4; 4; 4; 3; 3; 3; 3	目的地; 终点; 抵达; 彼岸; 飞机; 目标; 车站; 到了; 地点; 休息; 出发	22; 8; 6; 5; 5; 4; 4; 3; 3; 2; 2	去; 往; 走; 吃饭; 回; 过来; 吧; 来到; 玩	29; 7; 7; 5; 5; 4; 3; 3; 3	Zuhause; Reise; Ziel; zu Hause; Zug; Bahnhof; erreichen; ziel; Erleichterung	13; 9; 9; 7; 6; 5; 5; 4; 3	gehen; Sex; Ankunft; Orgasmus; ankommen; laufen; Besuch; bleiben; Dasein	32; 10; 7; 6; 6; 5; 4; 4; 3	aankomen; trein; vliegtuig; landen; aankomst; finish; frans; luchthaven; station; thuis; vakantie; bereiken; er zijn; reis; auto; bestemming; binnenkomen; bus; feestje; reizen	83; 15; 8; 7; 6; 6; 6; 5; 5; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3; 3	gaan; bezoek; klaar; arriveren; gemeente; hier; thuis; klaarkomen; aankomen; afspraak; blijven; naderen; stad; weg; werkwoord; sex; toekomen; vertrekken; verwachten; welkom	71; 19; 10; 7; 6; 6; 6; 5; 4; 4; 4; 4; 4; 4; 4; 3; 3; 3; 3; 3	arribar; meta; casa; venir; ir; alcanzar; lograr; destino; lugar; camino; estar; volver; acá; alegría; amor; aparecer; arrivar	13; 11; 10; 10; 9; 7; 7; 6; 6; 4; 4; 4; 2; 2; 2; 2; 2	ir; llegar; volver; caminar; regresar; andar; puerta; viajar; visitar; acercarse; estar; llegada; salir; acabar	40; 18; 15; 7; 5; 4; 4; 4; 4; 3; 3; 3; 3; 2
1665	investigate	pursue	verbs	调查	追求	investigar	perseguir	onderzoeken	nastreven	untersuchen	nachgehen	0.2727272727272727	2.6923076923076925	1.1	1.4379953379953376	1.6	4.4769230772	detective; search; look; research; crime; study; clues; police; find; magnifying glass; Sherlock; examine; explore; private; discover; inquire; murder; seek; check	31; 23; 18; 14; 10; 10; 9; 9; 8; 7; 7; 6; 6; 6; 5; 4; 4; 4; 3	chase; follow; run; go after; goal; purse; career; get; search; ambition; catch; hunt; police; seek; want; attempt; continue; criminal	63; 30; 15; 8; 7; 6; 5; 5; 5; 4; 4; 4; 4; 4; 4; 3; 3; 3	问卷; 研究; 数据; 案件; 报告; 结果; 警察; 人口; 侦探	23; 14; 6; 6; 4; 4; 4; 3; 3	梦想; 理想; 幸福; 爱情; 自由; 女人; 完美; 异性; 男朋友; 目标	21; 11; 5; 4; 4; 3; 3; 3; 3; 3	Arzt; Lupe; forschen; Krankenhaus; Medizin; Polizei; analysieren; herausfinden; Detektiv; Forschung; Krankheit; Patient; Studie; betrachten; erforschen	28; 6; 6; 5; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3	verfolgen; forschen; folgen; hinterherlaufen; Detektiv; Stalker; Uhr; herausfinden; nachgeben; recherchieren; suchen	15; 10; 7; 6; 5; 4; 4; 4; 4; 4; 4	dokter; wetenschap; universiteit; nagaan; labo; research; resultaat; testen; studie; ziekenhuis; bestuderen; bekijken; wetenschapper; geneeskunde; nakijken; professor; ziekte; analyse; detective; examen	26; 16; 14; 13; 12; 8; 8; 8; 7; 7; 6; 5; 5; 4; 4; 4; 4; 3; 3; 3	doel; ambitie; proberen; bereiken; willen; beogen; verlangen; ideaal; ijveren; betrachten; dromen; nadoen; studie; toekomst; trachten; ambitieus; behalen; carriere	59; 21; 17; 16; 14; 11; 6; 5; 5; 4; 4; 3; 3; 3; 3; 2; 2; 2	buscar; averiguar; ciencia; descubrir; indagar; lupa; conocimiento; detective; observar; aprender; científico; estudiar; proyecto	14; 6; 6; 6; 5; 5; 4; 4; 4; 3; 3; 3; 3	seguir; correr; buscar; policía; acosar; alcanzar; huir; ir; miedo; persecución	17; 13; 10; 7; 5; 3; 3; 3; 3; 3
1671	keep	possess	verbs	保持	拥有	mantener	poseer	houden	bezitten	behalten	besitzen	0.4545454545454545	3.076923076923077	2.6	1.982925407925408	4.37931034482759	3.4615384614	hold; castle; sake; retain; safe; take; mine; save; own; stay; guard; have; away; give; maintain; close; prison; store; tower; treasure	39; 23; 14; 13; 11; 9; 8; 8; 7; 7; 6; 6; 5; 5; 5; 4; 4; 4; 4; 4	own; have; demon; hold; mine; keep; money; control; power; spirit; take; devil; ghost; things; get; possession; property	60; 42; 13; 10; 10; 8; 8; 7; 6; 6; 5; 4; 4; 4; 3; 3; 3	身材; 坚持; 安静; 微笑; 继续; 冷静; 平衡; 快乐; 清洁; 维持; 不动; 习惯; 体重; 健康; 困难	9; 5; 4; 4; 4; 3; 3; 3; 3; 3; 2; 2; 2; 2; 2	幸福; 爱情; 钱; 拥抱; 金钱; 失去; 曾经; 得到; 梦想; 美好	8; 8; 7; 6; 6; 4; 4; 3; 3; 3	Besitz; Eigentum; meins; Gedächtnis; erinnern; Geld; Geschenk; aufbewahren; Geheimnis; Recht	10; 5; 5; 4; 4; 3; 3; 3; 2; 2	haben; Eigentum; Geld; gehören; meins; Haus; Reichtum; Gier; Hab und Gut	32; 19; 7; 5; 5; 4; 4; 3; 2	van; hebben; liefde; vasthouden; vast; bezit; houden van; bijhouden; bewaren; liefhebben; niet bewegen; weggeven; blijven; eigendom; geld; graag zien; verzamelen; altijd; behouden	28; 21; 21; 18; 17; 15; 12; 11; 10; 9; 7; 6; 4; 4; 3; 3; 3; 2; 2	hebben; eigendom; geld; huis; rijk; eigenaar; grond; hebberig; krijgen; rijkdom; kopen; macht; van mij	56; 39; 28; 27; 12; 9; 9; 7; 5; 5; 4; 4; 4	sostener; cuidar; aguantar; conservar; dinero; tener; alimentar; ayudar; equilibrio; permanecer; vagos; algo; dar; estar; guardar	29; 11; 6; 6; 5; 5; 3; 3; 3; 3; 3; 2; 2; 2; 2	tener; dueño; adquirir; mío; poder; propiedad; adueñarse; mantener; querer; ser dueño; sexo; algo	56; 7; 4; 4; 4; 4; 3; 3; 3; 3; 3; 2
1702	understand	know	verbs	理解	知道	entender	saber	begrijpen	weten	verstehen	wissen	3.1818181818181817	3.0	3.4	3.025	3.53333333333333	3.1384615386	comprehend; know; get; see; knowledge; learn; think; agree; meaning; acknowledge; Ken; language; yes; comply; empathize; explain; feel; grok; instructions; perceive	42; 36; 17; 12; 10; 7; 7; 5; 5; 4; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3	knowledge; understand; how; learn; smart; aware; brain; comprehend; mind; think; book; study; question; sure; what; about; certainty; facts; familiar; friend	24; 21; 18; 15; 9; 6; 6; 6; 6; 6; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3	明白; 懂得; 沟通; 了解; 阅读理解; 不能; 交流; 体谅; 共情; 包容; 同理心; 善解人意	9; 5; 5; 3; 3; 2; 2; 2; 2; 2; 2; 2	明白; 了解; 不知道; 知识; 清楚; 知乎; 了; 什么; 好; 问题; 不耐烦; 事实	16; 14; 7; 6; 4; 4; 3; 3; 3; 3; 2; 2	begreifen; Sprache; lernen; kapieren; wissen; Empathie; Intelligenz; Verständnis; erkennen; hören; nachvollziehen; Gehirn	13; 7; 7; 5; 4; 3; 3; 3; 3; 3; 3; 2	lernen; kennen; Macht; Bildung; lesen; macht; Wissenschaft; denken; Buch; Intelligenz; Uni; glauben; können	19; 10; 9; 5; 5; 5; 4; 4; 3; 3; 3; 3; 3	verstaan; snappen; weten; begrip; inzicht; inzien; verstand; kennen; luisteren; slim; vatten; communicatie; duidelijk; leerstof; les; moeilijk; taal; vraag; bevatten; empathie	58; 19; 13; 10; 8; 7; 7; 6; 6; 5; 5; 4; 4; 4; 4; 4; 4; 4; 3; 3	kennis; slim; kennen; leren; wetenschap; denken; verstand; begrijpen; school; studeren; boeken; onthouden; geheugen; iq; kunnen; quiz; studie; vergeten	51; 27; 26; 13; 12; 10; 9; 8; 6; 6; 4; 4; 3; 3; 3; 3; 3; 3	comprender; saber; escuchar; aprender; empatía; razonar; explicar; analizar; comprensión; leer; razonamiento; aprehender	33; 12; 8; 7; 5; 5; 4; 3; 3; 3; 3; 2	conocimiento; conocer; aprender; estudiar; inteligencia; sabiduría; entender; aprendizaje; estudio; libros; cultura	23; 22; 9; 7; 7; 6; 5; 4; 4; 4; 3
1709	decide	choose	verbs	决定	选择	decidir	escoger	beslissen	kiezen	entscheiden	auswählen	3.8181818181818175	4.153846153846154	4.0	3.3416083916083923	6.41379310344828	3.8769230772	choose; decision; determine; choice; pick; think; opt; make; act; select; conclude; do; final; hard; options; problems; tell; action; alternatives; can't	40; 23; 14; 13; 12; 12; 11; 6; 5; 5; 3; 3; 3; 3; 3; 3; 3; 2; 2; 2	pick; select; choice; options; opt; elect; decide; one; wisely; decision; me; take; carefully; chose; free; selection; between	49; 43; 27; 15; 12; 11; 10; 7; 5; 4; 4; 4; 3; 3; 3; 3; 2	决心; 抉择; 决策; 思考; 坚决; 坚定; 未来; 艰难; 努力; 果断; 目标	13; 7; 6; 5; 4; 4; 4; 4; 3; 3; 3	困难; 题; 人生; 抉择; 困难症; 纠结; 考试; 艰难; 决定; 实验; 对错	14; 7; 6; 5; 4; 3; 3; 3; 2; 2; 2	schwer; abwägen; schwierig; Wahl; Zukunft; wählen; Entscheidung; Leben; Möglichkeiten; auswählen; bestimmen; falsch	6; 5; 5; 4; 4; 4; 3; 3; 3; 3; 3; 3	entscheiden; Wahl; Entscheidung; aussuchen; bevorzugen; selektieren; Optionen; erwählen; AUSSCHLIESSEN; Essen	11; 10; 6; 5; 4; 4; 3; 3; 2; 2	moeilijk; keuze; knoop doorhakken; besluiten; kiezen; baas; beslissing; kordaat; nu; twijfelen; besluit; definitief; doorhakken; actie; decideren; denken; doen; eindelijk; ja; nadenken	21; 17; 14; 9; 9; 6; 6; 6; 6; 6; 4; 4; 4; 3; 3; 3; 3; 3; 3; 3	moeilijk; keuze; tanden; delen; verkiezingen; stemmen; verliezen; politiek; twijfelen; vrijheid; beslissen; twijfel; afwegen; dilemma; kleur; altijd	43; 26; 18; 15; 13; 12; 11; 10; 6; 6; 5; 5; 4; 4; 3; 2	elegir; pensar; optar; opción; decir; hacer; actuar; difícil; elección	25; 10; 7; 5; 4; 4; 3; 3; 3	elegir; seleccionar; optar; decidir; tomar; libertad; opciones; agarrar; alternativa	46; 14; 10; 9; 9; 6; 6; 5; 2
